location,year,class,env,plot,range,row,id,yield,sg,redness,lightness,roundness,lxw
Becker,2022,CHIPS,Becker_2022,155,23,9,MSGG384-2,NA,1.07106883,6.6,60.5,0.979248195,1.227088641
Becker,2022,CHIPS,Becker_2022,156,22,9,MN18AF6648-10,NA,1.07183932,7.6,62.6,0.987120416,1.110537235
Becker,2022,CHIPS,Becker_2022,157,21,9,MN18W17043-6,NA,1.08112062,5.3,62.7,0.986227719,1.078430866
Becker,2022,CHIPS,Becker_2022,158,20,9,MN19TX18120-1,NA,1.078959089,6.35,63.5,0.97752149,1.119172555
Becker,2022,CHIPS,Becker_2022,159,19,9,MN19AF6866-14,NA,1.074840322,5.8,61.6,0.982324088,1.177405729
Becker,2022,CHIPS,Becker_2022,160,18,9,MN20ND1810Y-98,NA,1.091119691,5.25,63.6,0.968373698,1.221405021
Becker,2022,CHIPS,Becker_2022,161,17,9,MN18W17039-25,NA,1.085889571,6.2,56.4,0.977375621,1.052923307
Becker,2022,CHIPS,Becker_2022,162,16,9,W19022-3,NA,1.07250379,8.1,54.2,0.98517461,1.08835854
Becker,2022,CHIPS,Becker_2022,163,15,9,MN20TX014-1,NA,1.069367606,7.6,49.6,0.988597314,1.055487306
Becker,2022,CHIPS,Becker_2022,164,14,9,MN18W17037-26,NA,1.077470769,7.9,53.2,0.978258691,1.183622343
Becker,2022,CHIPS,Becker_2022,165,13,9,MN18W17043-2,NA,1.091441724,6,57.4,0.983705512,1.100882489
Becker,2022,CHIPS,Becker_2022,166,12,9,MN20ND1810Y-297A,NA,1.071208531,7.2,50.7,0.988984217,1.052916229
Becker,2022,CHIPS,Becker_2022,167,11,9,MSGG426-2,NA,1.081937555,6.3,59.1,0.970721549,1.238509348
Becker,2022,CHIPS,Becker_2022,168,10,9,MN19AF6866-9,NA,1.078855304,7.3,48.7,0.979353292,1.186026288
Becker,2022,CHIPS,Becker_2022,169,9,9,W19028-6,NA,1.066792542,7.4,54.7,0.985779731,1.107338479
Becker,2022,CHIPS,Becker_2022,170,8,9,Snowden,NA,1.072935337,8.2,44.1,0.983798743,1.13803909
Becker,2022,CHIPS,Becker_2022,171,7,9,MN20CO18192-1,NA,1.08541175,8.7,53.8,0.986115819,1.102877555
Becker,2022,CHIPS,Becker_2022,172,6,9,Lamoka,NA,1.070658237,7.4,51.8,0.983099903,1.117118381
Becker,2022,CHIPS,Becker_2022,173,5,9,MN18W17052-4,NA,1.102134387,8,57.2,0.985924297,1.037776521
Becker,2022,CHIPS,Becker_2022,174,4,9,MN18TX17748-2,NA,1.075760629,7.1,58.9,0.984540139,1.092353045
Becker,2022,CHIPS,Becker_2022,175,3,9,MSGG169-2,NA,1.066466767,6.5,57.9,0.985761801,1.088861332
Becker,2022,CHIPS,Becker_2022,176,2,9,MN18W17037-33,NA,1.074098749,5.9,63.3,0.986593053,1.098254811
Becker,2022,CHIPS,Becker_2022,177,1,9,W19013-4,NA,1.077167171,7.2,63.4,0.988589534,1.077204651
Becker,2022,CHIPS,Becker_2022,178,4,5,MN19AF6866-13,NA,1.072264281,3.85,59.05,0.984696503,1.150060391
Becker,2022,CHIPS,Becker_2022,179,3,5,MN19AF6866-4,NA,1.090139087,7.9,61.4,0.986717185,1.112783496
Becker,2022,CHIPS,Becker_2022,180,3,6,MN19AF6866-12,NA,1.070992366,4.9,59.8,0.984477231,1.076873715
